Profile,tech_stack,tobeclusteredcolumn,cluster
DS,Maintenance,DS Maintenance,0
DS,Process optimization,DS Process optimization,0
DS,Financial markets,DS Financial markets,0
DS,Investment management,DS Investment management,1
DS,Market segmentation,DS Market segmentation,0
DS,skills,DS skills,0
DS,data-mining,DS data-mining,0
DS,c,DS c,0
DS,and,DS and,0
DS,Solid,DS Solid,0
DS,Product Development,DS Product Development,3
DS,Nlp,DS Nlp,0
DS,Problem - Solving Skills,DS Problem - Solving Skills,0
DS,end,DS end,0
DS,front,DS front,0
DS,Strategic partnerships,DS Strategic partnerships,0
DS,Image Recognition,DS Image Recognition,0
DS,Client engagement,DS Client engagement,0
DS,Presales,DS Presales,0
DS,Sales process,DS Sales process,0
DS,Engineering Design,DS Engineering Design,0
DS,Data Preprocessing,DS Data Preprocessing,0
DS,Named Entity Recognition,DS Named Entity Recognition,0
DS,Data Manupulation,DS Data Manupulation,0
DS,Text Extraction,DS Text Extraction,0
DS,Due diligence,DS Due diligence,0
DS,sas,DS sas,0
DS,data modeling,DS data modeling,0
DS,PowerBi,DS PowerBi,0
DS,business analysis,DS business analysis,2
DS,GPU programming,DS GPU programming,0
DS,computer architecture,DS computer architecture,0
DS,system architecture,DS system architecture,0
DS,Computation,DS Computation,0
DS,Performance testing,DS Performance testing,0
DS,Capacity planning,DS Capacity planning,0
DS,Diagnostics,DS Diagnostics,0
DS,Agile methodology,DS Agile methodology,0
DS,Classification,DS Classification,0
DS,Financial risk,DS Financial risk,0
DS,Payroll,DS Payroll,0
DS,amazon ec2,DS amazon ec2,0
DS,E-learning,DS E-learning,0
DS,Application programming,DS Application programming,0
DS,Doctor,DS Doctor,0
DS,Unit operations,DS Unit operations,0
DS,Agile scrum,DS Agile scrum,0
DS,Customer engagement,DS Customer engagement,0
DS,Solution Architect,DS Solution Architect,0
DS,Map/Reduce,DS Map/Reduce,0
DS,machine learning operations,DS machine learning operations,0
DS,Jenkins,DS Jenkins,0
DS,Pypark,DS Pypark,0
DS,statistical modelling techniques,DS statistical modelling techniques,0
DS,time series analysis,DS time series analysis,2
DS,data processing,DS data processing,0
DS,airflow,DS airflow,0
DS,pyspark,DS pyspark,0
DS,scikit-learn,DS scikit-learn,0
DS,data manipulation,DS data manipulation,0
DS,Scala,DS Scala,0
DS,Bert,DS Bert,0
DS,Aws Cloud,DS Aws Cloud,0
DS,Time series Forecasting,DS Time series Forecasting,0
DS,Azure Cognitive Services,DS Azure Cognitive Services,0
DS,Pattern Recognition,DS Pattern Recognition,0
DS,iterative development,DS iterative development,3
DS,data visualization tools,DS data visualization tools,0
DS,SAP business process,DS SAP business process,0
DS,Accounts Receivable,DS Accounts Receivable,0
DS,Statistical Modelling,DS Statistical Modelling,0
DS,ABAP,DS ABAP,0
DS,FICO,DS FICO,0
DS,DevOps,DS DevOps,0
DS,Network planning,DS Network planning,0
DS,SAAS,DS SAAS,0
DS,Contracts,DS Contracts,0
DS,Python Data,DS Python Data,0
DS,Remote,DS Remote,0
DS,Computervison,DS Computervison,0
DS,Data visualization,DS Data visualization,0
DS,Spotfire,DS Spotfire,0
DS,TQM,DS TQM,0
DS,Deep learning,DS Deep learning,0
DS,Go,DS Go,0
DS,B2B Marketing,DS B2B Marketing,0
DS,Healthcare Analytics,DS Healthcare Analytics,0
DS,Graph,DS Graph,0
DS,Graph Databases,DS Graph Databases,0
DS,Naive Bayes,DS Naive Bayes,0
DS,Knn,DS Knn,0
DS,Startup,DS Startup,0
DS,predictive modelling,DS predictive modelling,0
DS,logistic,DS logistic,0
DS,multiple regression,DS multiple regression,0
DS,MS Azure,DS MS Azure,0
DS,Time,DS Time,0
DS,pytorch,DS pytorch,0
DS,keras,DS keras,0
DS,Bidding,DS Bidding,0
DS,Client servicing,DS Client servicing,0
DS,Trend analysis,DS Trend analysis,2
DS,dashboards,DS dashboards,0
DS,Stress Testing,DS Stress Testing,0
DS,Customer acquisition,DS Customer acquisition,0
DS,Digital Marketing,DS Digital Marketing,0
DS,Seaborn,DS Seaborn,0
Java,Java,Java Java,0
Java,team,Java team,0
Java,Team Management,Java Team Management,1
Java,Team Handling,Java Team Handling,0
Java,Hibernate,Java Hibernate,0
Java,Spring Boot,Java Spring Boot,0
Java,Project Delivery,Java Project Delivery,0
Java,Technical Leadership,Java Technical Leadership,0
Java,Front end,Java Front end,0
Java,Agile,Java Agile,0
Java,J2Ee,Java J2Ee,0
Java,HTML,Java HTML,0
Java,Conflict resolution,Java Conflict resolution,0
Java,microservices,Java microservices,0
Java,Development,Java Development,3
Java,Fullstack Development,Java Fullstack Development,3
Java,Servlets / Jsp,Java Servlets / Jsp,0
Java,Servlets,Java Servlets,0
Java,trade finance operations,Java trade finance operations,0
Java,ui development,Java ui development,3
Java,SOA,Java SOA,0
Java,AWS,Java AWS,0
Java,Senior,Java Senior,0
Java,Database management,Java Database management,1
Java,J2EE,Java J2EE,0
Java,Application development,Java Application development,3
Java,Spring boot,Java Spring boot,0
Java,Oracle,Java Oracle,0
Java,Restful Webservices,Java Restful Webservices,0
Java,Sybase,Java Sybase,0
Java,Java Development,Java Java Development,3
Java,Spring Mvc,Java Spring Mvc,0
Java,Core Java Development,Java Core Java Development,3
Java,Microservices,Java Microservices,0
Java,spring boot,Java spring boot,0
Java,java,Java java,0
Java,JSP,Java JSP,0
Java,web technologies,Java web technologies,0
Java,j2ee,Java j2ee,0
Java,C,Java C,0
Java,SQL,Java SQL,0
Java,Application Development,Java Application Development,3
Java,software development,Java software development,3
Java,Full Stack Development,Java Full Stack Development,3
Java,Core java,Java Core java,0
Java,Javascript,Java Javascript,0
Java,Webservice Development,Java Webservice Development,3
Java,Multithreading,Java Multithreading,0
Java,Coding,Java Coding,0
Java,SCALA,Java SCALA,0
Java,Software development life cycle,Java Software development life cycle,3
Java,Design development,Java Design development,3
Java,big data,Java big data,0
Java,Web Services,Java Web Services,0
Java,Interviewing,Java Interviewing,0
Java,Javas,Java Javas,0
Java,Backend,Java Backend,0
Java,Enterprise applications,Java Enterprise applications,0
Java,c,Java c,0
Java,educational qualification,Java educational qualification,0
Java,application development,Java application development,3
Java,Object oriented design,Java Object oriented design,0
Java,Core Java,Java Core Java,0
Java,jQuery,Java jQuery,0
Java,MySQL,Java MySQL,0
Java,RDBMS,Java RDBMS,0
Java,Analytical,Java Analytical,0
Java,mybatis,Java mybatis,0
Java,Member Technical,Java Member Technical,0
Java,css,Java css,0
Java,sse,Java sse,0
Java,web services,Java web services,0
Java,jsp,Java jsp,0
Java,unit testing,Java unit testing,0
Java,jdbc,Java jdbc,0
Java,hibernate,Java hibernate,0
Java,apache tomcat,Java apache tomcat,0
Java,Computer science,Java Computer science,0
Java,Business process,Java Business process,0
Java,GIT,Java GIT,0
Java,NoSQL,Java NoSQL,0
Java,CGI,Java CGI,0
Java,Java 8,Java Java 8,0
Java,Full Stack Java,Java Full Stack Java,0
Java,Stack,Java Stack,0
Java,Web technologies,Java Web technologies,0
Java,Bootstrap,Java Bootstrap,0
Java,Full Stack,Java Full Stack,0
Java,Stack Development,Java Stack Development,3
Java,Spring,Java Spring,0
Java,Boot,Java Boot,0
Java,JSON,Java JSON,0
Java,Product management,Java Product management,1
Java,Maven,Java Maven,0
Java,Automation,Java Automation,0
Java,System programming,Java System programming,0
Java,Translation,Java Translation,0
Java,Memory management,Java Memory management,1
Java,Java Developer,Java Java Developer,0
Java,Enterprise integration,Java Enterprise integration,0
Java,Ant,Java Ant,0
Java,C++,Java C++,0
Java,Social media,Java Social media,0
Java,Incident management,Java Incident management,1
Java,Customer support,Java Customer support,0
Java,Java Spring Boot,Java Java Spring Boot,0
Java,Opentext Media Managment,Java Opentext Media Managment,0
Java,Docker,Java Docker,0
Java,Rest Api Development,Java Rest Api Development,3
Java,Kafka,Java Kafka,0
Java,Opentext Enterprise Content Management Suite,Java Opentext Enterprise Content Management Suite,1
Java,risk management,Java risk management,1
Java,DevOps,Java DevOps,0
Java,Jenkins,Java Jenkins,0
Java,DevOps operation,Java DevOps operation,0
Java,Linux,Java Linux,0
Java,testing,Java testing,0
Java,Springboot,Java Springboot,0
Java,REST API,Java REST API,0
Java,API,Java API,0
Java,Native,Java Native,0
Java,Enterprise Applications,Java Enterprise Applications,0
Java,Kotlin,Java Kotlin,0
Java,Android Application Development,Java Android Application Development,3
Java,Ui Design Principles,Java Ui Design Principles,0
Java,Design Principles,Java Design Principles,0
Java,Unix,Java Unix,0
Java,Data structures,Java Data structures,0
Java,Scrum,Java Scrum,0
Java,JSF,Java JSF,0
Java,Java developer,Java Java developer,0
Java,Payment Gateways,Java Payment Gateways,0
Java,Payment Domain,Java Payment Domain,0
Java,ISO 8583,Java ISO 8583,0
Java,J2Ee Development,Java J2Ee Development,3
Java,ISO20022,Java ISO20022,0
Java,Payments,Java Payments,0
Java,spring mvc,Java spring mvc,0
Java,SOAP webservices,Java SOAP webservices,0
Java,MVC,Java MVC,0
Java,PLSQL,Java PLSQL,0
Java,Message oriented Middleware,Java Message oriented Middleware,0
Java,Java development,Java Java development,3
Java,MQ,Java MQ,0
Java,MoM,Java MoM,0
Java,JDK,Java JDK,0
Java,Technical analysis,Java Technical analysis,2
Java,Springboot Java,Java Springboot Java,0
Java,Java Fullstack,Java Java Fullstack,0
Java,Angular,Java Angular,0
Java,TDD,Java TDD,0
Java,Postgresql,Java Postgresql,0
Java,Ngrx,Java Ngrx,0
Java,c++,Java c++,0
Java,xml,Java xml,0
Java,docker,Java docker,0
Java,Kubernetes,Java Kubernetes,0
Java,iso 85883,Java iso 85883,0
Java,Gateways,Java Gateways,0
Java,ISO,Java ISO,0
Java,Java8/11,Java Java8/11,0
Java,Java Servlets,Java Java Servlets,0
Java,Java Programming,Java Java Programming,0
Java,J2Se,Java J2Se,0
Java,Frontend Development,Java Frontend Development,3
Java,OOPS,Java OOPS,0
Java,react,Java react,0
Java,Web Api,Java Web Api,0
Java,Design Patterns,Java Design Patterns,0
Java,core java,Java core java,0
Java,JMS,Java JMS,0
Java,Information security,Java Information security,0
Java,Debugging,Java Debugging,0
Java,Core Java Programming,Java Core Java Programming,0
Java,Java EE,Java Java EE,0
Java,Architecture,Java Architecture,0
Java,Investigation,Java Investigation,0
Java,Programming,Java Programming,0
Java,Management,Java Management,1
Java,Rabbitmq,Java Rabbitmq,0
Java,MongoDB,Java MongoDB,0
Java,Front End,Java Front End,0
Java,Nutch,Java Nutch,0
Java,Data lakes,Java Data lakes,0
Java,Solr,Java Solr,0
Java,Swagger Api,Java Swagger Api,0
Java,Rest Api Services,Java Rest Api Services,0
Java,JavaScript,Java JavaScript,0
Java,React.Js,Java React.Js,0
Java,angular 2+,Java angular 2+,0
Java,sql,Java sql,0
Java,plsql,Java plsql,0
Java,Material Design3,Java Material Design3,0
Java,angular,Java angular,0
Java,core Java,Java core Java,0
Java,Payroll,Java Payroll,0
Java,Consulting,Java Consulting,0
Java,Object oriented programming,Java Object oriented programming,0
Java,IntelliJ,Java IntelliJ,0
Java,NetBeans,Java NetBeans,0
Java,Eclipse,Java Eclipse,0
Java,Test cases,Java Test cases,0
Java,springboot,Java springboot,0
Java,Web development,Java Web development,3
Java,Ci/Cd,Java Ci/Cd,0
Java,Devops,Java Devops,0
Java,SAN,Java SAN,0
Java,Tomcat,Java Tomcat,0
Java,Weblogic,Java Weblogic,0
Java,Troubleshooting,Java Troubleshooting,0
Java,Open source,Java Open source,0
Java,continuous integration,Java continuous integration,0
Java,GWT,Java GWT,0
Java,Cloud,Java Cloud,0
Java,JIRA,Java JIRA,0
Java,Db2,Java Db2,0
Java,Finance,Java Finance,0
Java,Wellness,Java Wellness,0
Java,Data quality,Java Data quality,0
Java,Informatica,Java Informatica,0
Java,Information technology,Java Information technology,0
Java,Monitoring,Java Monitoring,0
Java,Financial services,Java Financial services,0
Java,Azure,Java Azure,0
Java,MSSQL,Java MSSQL,0
Java,Cloud Applications,Java Cloud Applications,0
Java,Fs,Java Fs,0
Java,Web services,Java Web services,0
Java,Java J2EE,Java Java J2EE,0
Java,Openshift,Java Openshift,0
Java,HTTP,Java HTTP,0
Java,JPA,Java JPA,0
Java,Apache,Java Apache,0
Java,orchestration,Java orchestration,0
Java,Java J2Ee Developer,Java Java J2Ee Developer,0
Java,PHP,Java PHP,0
Java,github,Java github,0
Java,Python,Java Python,0
Java,Relationship building,Java Relationship building,0
Java,Data,Java Data,0
Java,Windows,Java Windows,0
Java,Azure Cloud,Java Azure Cloud,0
Java,mysql,Java mysql,0
Java,Application Architecture,Java Application Architecture,0
Java,Microservices Architecture,Java Microservices Architecture,0
Java,OOAD,Java OOAD,0
Java,Performance tuning,Java Performance tuning,0
Java,Integration testing,Java Integration testing,0
Java,splunk,Java splunk,0
Java,Spring mvc,Java Spring mvc,0
Java,query,Java query,0
Java,Junit Testing,Java Junit Testing,0
Java,SDLC Life Cycle,Java SDLC Life Cycle,0
Java,Hibernate Frameworks,Java Hibernate Frameworks,0
Java,Web Services Soap,Java Web Services Soap,0
Java,IT services,Java IT services,0
Java,SOC,Java SOC,0
Java,Struts,Java Struts,0
Java,Angularjs,Java Angularjs,0
Java,Node.Js,Java Node.Js,0
Java,Angular Framework,Java Angular Framework,0
Java,Java Frameworks,Java Java Frameworks,0
Java,J2Ee Web Services,Java J2Ee Web Services,0
Java,Sonar,Java Sonar,0
Java,Version Control,Java Version Control,0
Java,Backend Development,Java Backend Development,3
Java,Rest api,Java Rest api,0
Java,SQL Server,Java SQL Server,0
Java,Rest API,Java Rest API,0
Java,HTML or CSS,Java HTML or CSS,0
Java,JAVA,Java JAVA,0
Java,spring,Java spring,0
Java,backend,Java backend,0
Java,Fullstack,Java Fullstack,0
Java,Groovy Scripting,Java Groovy Scripting,0
Java,CI/Cd,Java CI/Cd,0
Java,Groovy,Java Groovy,0
Java,Scripting,Java Scripting,0
Java,MVC Architecture,Java MVC Architecture,0
Java,Oracle SQL,Java Oracle SQL,0
Java,End,Java End,0
Java,Java8,Java Java8,0
Java,Positioning,Java Positioning,0
Java,no,Java no,0
Java,senior software engineer,Java senior software engineer,0
Java,aws,Java aws,0
Java,SOAP,Java SOAP,0
Java,Vue.Js,Java Vue.Js,0
Java,Java Application Development,Java Java Application Development,3
Java,Algorithms,Java Algorithms,0
Java,decorator,Java decorator,0
Java,Data Structures,Java Data Structures,0
Java,MS SQL,Java MS SQL,0
Java,Manager Technology,Java Manager Technology,0
Java,Container,Java Container,0
Java,Artificial Intelligence,Java Artificial Intelligence,0
Java,Machine Learning,Java Machine Learning,0
Java,Akka,Java Akka,0
Java,Application security,Java Application security,0
Java,Data Structures And Algorithms,Java Data Structures And Algorithms,0
Java,XML,Java XML,0
Java,Microservices Development,Java Microservices Development,3
Java,Drools,Java Drools,0
Java,Java Coding,Java Java Coding,0
Java,Drool,Java Drool,0
Java,Software,Java Software,0
Java,Software development,Java Software development,3
Java,Data Structure,Java Data Structure,0
Java,stack,Java stack,0
Java,data structures,Java data structures,0
Java,Arrays,Java Arrays,0
Java,list,Java list,0
Java,queue,Java queue,0
Java,development,Java development,3
Java,level,Java level,0
Java,Tools,Java Tools,0
Java,Workflow,Java Workflow,0
Java,Software Engineer 4-5 years Experience,Java Software Engineer 4-5 years Experience,0
Java,Shell scripting,Java Shell scripting,0
Java,XSLT,Java XSLT,0
Java,UDDI,Java UDDI,0
Java,JBoss,Java JBoss,0
Java,Business Analyst,Java Business Analyst,0
Java,Workflow management,Java Workflow management,1
Java,JAVA 8,Java JAVA 8,0
Java,Junit,Java Junit,0
Java,Micro Services,Java Micro Services,0
Java,AngularJS,Java AngularJS,0
Java,Java 8 Version,Java Java 8 Version,0
Java,Object relation Mapping,Java Object relation Mapping,0
Java,Spring MVC,Java Spring MVC,0
Java,Restful Web Service,Java Restful Web Service,0
Java,MYSQL/SQL Server,Java MYSQL/SQL Server,0
Java,Angular 8,Java Angular 8,0
Java,System Design,Java System Design,0
Java,Shopify,Java Shopify,0
Java,Java SE 6,Java Java SE 6,0
Java,System,Java System,0
Java,MYSQL,Java MYSQL,0
Java,ORM,Java ORM,0
Java,Spring Cloud,Java Spring Cloud,0
Java,Mongo,Java Mongo,0
Java,WS-Restful,Java WS-Restful,0
Java,PostgreSQL,Java PostgreSQL,0
Java,SQL Database,Java SQL Database,0
Java,Exp,Java Exp,0
Java,Web Application Development,Java Web Application Development,3
Java,Application,Java Application,0
Java,kafka,Java kafka,0
Java,Spark,Java Spark,0
Java,EMR,Java EMR,0
Java,airflow,Java airflow,0
Java,SpringMVC,Java SpringMVC,0
Java,kinesis,Java kinesis,0
Java,RUST,Java RUST,0
Java,Hadoop,Java Hadoop,0
Java,GoLang,Java GoLang,0
Java,Rest,Java Rest,0
Java,Golang,Java Golang,0
Java,Scalability,Java Scalability,0
Java,System Performance,Java System Performance,0
Java,Distributed Systems Design,Java Distributed Systems Design,0
Java,OOD,Java OOD,0
Java,Design,Java Design,0
Java,Java Web Services,Java Java Web Services,0
Java,java development,Java java development,3
Java,Analytical skills,Java Analytical skills,0
Java,Version control,Java Version control,0
Java,Configuration management,Java Configuration management,1
Java,jenkins,Java jenkins,0
Java,SDK,Java SDK,0
Java,Siemens,Java Siemens,0
Java,JDBC,Java JDBC,0
Java,SMTP,Java SMTP,0
Java,Pharma,Java Pharma,0
Java,Selenium Testing,Java Selenium Testing,0
Java,Manual Testing,Java Manual Testing,0
Java,Automation Testing,Java Automation Testing,0
Java,Selenium,Java Selenium,0
Java,Mobile Automation,Java Mobile Automation,0
Java,SDET,Java SDET,0
Java,Software Testing,Java Software Testing,0
Java,Web application development,Java Web application development,3
Java,Individual Contributor,Java Individual Contributor,0
Java,SDLC,Java SDLC,0
Java,object-oriented programming,Java object-oriented programming,0
Java,Spring Microservices,Java Spring Microservices,0
Java,software development process,Java software development process,3
Java,JSP/Servlets,Java JSP/Servlets,0
Java,CSS,Java CSS,0
Java,Object-oriented analysis,Java Object-oriented analysis,2
Java,Object-Oriented programming,Java Object-Oriented programming,0
Java,SOLID principles,Java SOLID principles,0
Java,Concurrent,Java Concurrent,0
Java,Distributed Architecture,Java Distributed Architecture,0
Java,Microservcies,Java Microservcies,0
Java,Mongo DB,Java Mongo DB,0
Java,Db,Java Db,0
Java,TypeScript,Java TypeScript,0
Java,jboss,Java jboss,0
Java,tomcat,Java tomcat,0
Java,linux,Java linux,0
Java,web servers,Java web servers,0
Java,cloud,Java cloud,0
Java,Banking Application,Java Banking Application,0
Java,Banking Software,Java Banking Software,0
Java,Microservice,Java Microservice,0
Java,Concurrent design,Java Concurrent design,0
Java,multithreading,Java multithreading,0
Java,Spring security,Java Spring security,0
