job_title,experience,salary,location,job_description,tech_stack
Senior Java Developer,,Not disclosed ,,We are seeking a skilled Java Developer with a minimum of 4-8 years of experience to jo...,"['Java', 'Springboot', 'Microservices', 'database schema designing', 'RDBMS', 'Relational Database Management Systems', 'AWS', 'Senior']"
Sr. Java Developer,,Not disclosed ,,Bachelors degree in Computer Science or related fieldProven experience as a Java Developer,"['Java development', 'Java EE', 'Java', 'Debugging', 'web development', 'SR', 'Development', 'Web technologies']"
Sr. Java Developer,,Not disclosed ,,"Strong Development Skills in Java (JDK 1.7 OR 1.8)- Strong experience with J2EE, Core J...","['spring', 'Java', 'Core Java', 'Microservice', 'multithreding', 'software development process', 'Hibernate', 'OO design']"
Senior Java Developer,,Not disclosed ,,About the jobResponsibilitiesParticipating in design and code reviews and writing requi...,"['Java', 'UML', 'XML', 'Eclipse', 'Big Data', 'Kafka', 'Application development', 'MVC']"
Sr . Java Developer,,Not disclosed ,,. Should be a self-starter and a good team player with a high sense of ownership . Good...,"['Computer science', 'Hibernate', 'Core Java', 'NoSQL', 'RDBMS', 'Coding', 'JSP', 'Analytical']"
Senior Java Developer - Spring boot,,Not disclosed ,,"In addition to these primary skills, the candidate should be proficient in writing PL /...","['Spring Boot', 'Vue.js', 'REST', 'Core Java', 'Bootstrap & CSS.', 'JPA', 'JavaScript/jQuery', 'Spring Security']"
Senior Java Developer,,Not disclosed ,,"Dear Candidate, Datum Software is looking for an Senior Java DeveloperPlease go through...","['Java developer', 'Hibernate', 'Spring Boot', 'Spring', 'AWS', 'Microservices', 'azure', 'Microsoft Azure']"
Java Full Stack - Senior Developer,,Not disclosed ,,"Qualification: . Bachelors degree in computer science or a related discipline, or equiv...","['Object oriented design', 'Analytical skills', 'Web UI', 'Team leading', 'CSS', 'jQuery', 'Spring framework', 'HTML']"
Job opportunity For Sr JAVA Developer@ Opentext,,Not disclosed ,,"OPENTEXT - THE INFORMATION COMPANYAs the Information Company, our mission at OpenText i...","['Java', 'Spring Boot', 'Collections', 'Angular', 'Boot', 'Spring', 'SR']"
Sr Java Developer,,Not disclosed ,,Must have minimum 3 yrs of experience in Core Java and J2EE technologies Should be stro...,"['Java', 'Spring Boot', 'Microservices', 'Spring', 'SR', 'Development', 'Boot']"
Senior Java Developer - Spring Boot / Hibernate,,Not disclosed ,,Responsibilities and duties :Need to work on Development tasks assigned by ProjectLead ...,"['Java', 'Hibernate', 'CSS', 'JSP', 'XSD', 'Spring Boot', 'HTML', 'XSLT']"
Senior Java Developer,,Not disclosed ,,Experience: 5+ years,"['Java', 'Hibernate', 'Spring Boot', 'CSS', 'Spring Mvc', 'HTML', 'Spring', 'JQuery']"
Sr JAVA Developer,,Not disclosed ,,"Shift: 1:00 PM to 10 PM ShiftsJob Location: Raysan, Gandhinagar, GujaratSPECIFIC DUTIES...","['Spring boot', 'Spring', 'Microservices', 'SQL', 'Design Patterns', 'Javascript', 'SQL Database', 'Html And Css']"
Senior Java Developer,,Not disclosed ,,5+ years of experience in a highly-distributed and enterprise-scale mission-critica...,"['Computer science', 'Architecture', 'RDBMS', 'cassandra', 'Infrastructure', 'OLAP', 'Data processing', 'OLTP']"
Senior Java Developer - Capital Markets,,Not disclosed ,,"Skills . Must have . - Strong Java experience Good analytical skills, should be able to...","['Unix', 'Multithreading', 'Coding', 'Agile', 'calypso', 'Back office', 'Unit testing', 'Investment management']"
Senior Java Developer - Kubernetes,,Not disclosed ,,"Roles and Responsibilities: . Proficient in Java, Kotlin, Springboot for developing con...","['Microservices', 'Kubernetes', 'Cloud Technologies', 'Scalability', 'Kafka', 'Spring Boot', 'Encryption', 'Cryptography']"
Senior Java Developer,,Not disclosed ,,Must have . Looking for 8+ years of experience with the below skills: - Core Java Good...,"['Maven', 'Core Java', 'Front end', 'Coding', 'Postgresql', 'Fixed income', 'Application development', 'Scrum']"
Sr Java Developer,,"50,000-1 Lacs PA ",,"Specify required role expertise, previous job experience, or relevant certifications","['Java', 'Spring boot', 'JUnit', 'Sonar', 'Kafka', 'CI-CD', 'aws', 'Microservices']"
Senior Java Developer,,Not disclosed ,,Vibrent Health is a fast-growing health-tech company looking for a Java developer who i...,"['spring', 'Hibernate', 'rest api', 'Core Java Development', 'Development', 'Java Development', 'Senior', 'API']"
Senior Java Developer,,Not disclosed ,,. Strong experience with Java(6y+) and Spring Framework . Be active member of the Java ...,"['C++', 'Backend', 'NoSQL', 'Postgresql', 'Agile', 'JPA', 'JIRA', 'DSL']"
Senior Java Developer,,Not disclosed ,,. Bachelors or Masters degree in Computer Science or a related fieldStrong technical ba...,"['Springboot Java', 'Java', 'Spring', 'Microservices', 'Docker', 'Kafka', 'Multi-Threading', 'JPA']"
Senior Java Developer/ Tech Lead,,Not disclosed ,,Only Immediate Joiners - 20 days Responsibilities - Ideal Candidate will develop high-q...,"['Java', 'JUnit', 'SDLC', 'Development', 'Technical analysis', 'Senior']"
Senior Java Developer,,Not disclosed ,,"Role & responsibilities Knowledge and ExperienceBachelors degree in computer science, ...","['JAVA', 'CORE JAVA', 'AWS', 'Azure', 'GCP', 'Google cloud', 'Senior', 'Google']"
Sr. Java Developer / Tech Lead,,Not disclosed ,,Role & responsibilities : . Should have worked on Java technology for min 5 yrs Good Kn...,"['Core Java', 'MS SQL', 'Spring MVC', 'HIbernate', 'Spring Boot', 'SDLC Life Cycle', 'SDLC', 'Core']"
Senior Java Developer,,Not disclosed ,,Senior Java developer 9 years experience Kolkata,"['Core Java Development', 'java developer', 'Core', 'Senior', 'Java', 'Java Development', 'Development']"
Senior Java/Full Stack Developer,,Not disclosed ,,"Degree in Computer Science, Engineering or equivalent preferred . 4-6 years of relevant...","['JMS', 'Core Java', 'Coding', 'Consulting', 'Agile', 'Healthcare', 'Oracle', 'Business intelligence']"
ORMB Java Sr. Developer,,Not disclosed ,,. Design and development experience with solid knowledge of one or more of the followin...,"['JMS', 'Manager Quality Assurance', 'LDAP', 'XML', 'Debugging', 'Javascript', 'PLSQL', 'Technical support']"
Full Stack Sr. Developer (Node JS + Java),,Not disclosed ,,Experience developing desktop and mobile applications . Experience in NodeJS and java P...,"['Backend', 'jQuery', 'Front end', 'XML', 'Analytical', 'MySQL', 'HTML', 'MongoDB']"
Sr Java Full Stack Developer,,Not disclosed ,,Solid working experience in Java and J2EE development skills Solid understanding ...,"['continuous integration', 'jQuery', 'Front end', 'NoSQL', 'Agile development', 'Web designing', 'HTTP', 'JSON']"
Lead / Senior Lead Java Developer,,Not disclosed ,,Experience: 6+ years of work experience. Qualification: B Tech / BE / BCA / Masters. Ex...,"['Oracle', 'Java EE', 'Spring Mvc', 'Design Patterns', 'JSP', 'Web Technologies', 'Kafka', 'Spring Framework']"
Sr Java and Python Developer,,3.5-6 Lacs PA ,,Perks and benefits . - Work from home with flexible working days (note we prefer workin...,"['Web Development', 'Multi-treading', 'Website Management', 'Software Engineering', 'Javascript', 'Java Programming', 'Html And Css', 'Python']"
Senior Java Full Stack Developer.,,Not disclosed ,,"Bachelor s degree in Computer Science or equivalent, technical experience with a minimu...","['Hibernate', 'Tomcat', 'jQuery', 'JBoss', 'RDBMS', 'Javascript', 'Agile', 'JDBC']"
Senior Android Developer - Java Programming,,Not disclosed ,,Key Responsibilities :- Must have skills : Android Development & Java Programming- Pref...,"['Android Development', 'AGILE Development', 'Java', 'Software Development', 'MySQL', 'technical documentation', 'application architecture design', 'application development']"
Senior Developer / Technical Lead - Java Full stack,,Not disclosed ,,The job involves providing solutions for technical issues which may affect product del...,"['Hibernate', 'Backend', 'github', 'OOAD', 'Agile development', 'Javascript', 'Data structures', 'Technical Lead']"
"Immediate hiring For Senior Java Developer, Noida",,7-12 Lacs PA ,,"Bachelors degree in Computer Science, Software Engineering, or a related fieldMasters d...","['Java Developer', 'Java Programming', 'Core Java Programming', 'Java Coding', 'Core Java Development', 'Java', 'Program', 'Development']"
Senior Java Developer,,Not disclosed ,,Optimize existing code for maximum speed and scalability,"['Java', 'Restful API', 'Springboot', 'Angular', 'SQL', 'Oracle', 'Senior', 'Spring Boot']"
Senior Java Developer,,7-8.5 Lacs PA ,,The successful candidate will hold a minimum educational qualification of M Tech/ B Tec...,"['Java', 'Orac', 'JSP', 'Struts Framework', 'Struts', 'Spring', 'Framework', 'Development']"
Senior Java Developer,,Not disclosed ,,The Senior Java Developer will be responsible for analyzing the business requirements...,"['Core Java', 'GIT', 'Coding', 'XML', 'Debugging', 'JDBC', 'Data structures', 'JSON']"
Architect (Java – Full Stack),,Not disclosed ,,"Should have experience with Cloud Computing, System Design, and Object-Oriented design ...","['Agile Methodology', 'Angular 11+', 'Spring boot', 'Java 8+', 'SQL', 'Jenkins', 'Maven', 'CSS']"
Sr. Java Developer,,Not disclosed ,,. You need to Participate in requirement gathering JAD (Joint Application Development) ...,"['UI development', 'Multithreading', 'Agile', 'Siemens', 'HTML', 'Application development', 'Scrum', 'JPA']"
Backend Engineer (Java) - SE/SSE/PE,,Not disclosed ,,"You will continuously discover, evaluate, and implement new technologies to maximize de...","['Automation', 'Backend', 'Memory management', 'MySQL', 'Data structures', 'MongoDB', 'test driven development', 'J2Ee']"
Java Full Stack Developer,,6-16 Lacs PA ,,Role: Java Full Stack Developer Location: Bengaluru – Onsite 5 days / week Notice : Imm...,"['Java', 'Junit', 'Spring Boot', 'Microservices', 'GIT', 'Terraform', 'Redux', 'gitlab']"
Java Full stack developer,,Not disclosed ,,a. Develop and maintain Java-based full-stack applications.b. Design user interface com...,"['Java', 'software development life cycle', 'backend services', 'Full stack developer', 'Stack', 'Development', 'Full Stack', 'Development Life Cycle']"
Java Full Stack Developer,,Not disclosed ,,"Core Java and Web services and should have worked on Design, implementation of complex ...","['Java', 'Coding Web Based Application', 'Webservices', 'Production Grade Software', 'Coding', 'Application', 'Production', 'Stack']"
Java Full Stack Developer with EIS,,10-20 Lacs PA ,,"6 - 8 years of hands-on programming experience in Java development, React JS + Redux EI...","['Angularjs', 'Java Fullstack', 'React.Js', 'EIS', 'spring framework', 'Hibernate', 'SOAP XML', 'SPRING REST']"
Java Full Stack Developer,,Not disclosed ,,"Must have Skills Java, Sprinboot, Microservices, Angular","['Java Fullstack', 'Java Frameworks', 'Angular Material', 'Angular', 'Development', 'Stack', 'Materials', 'Java']"
Java Full Stack Developer,,Not disclosed ,,We have a offer for Java full Stack Developer Contract C2H Total exp: 10+ Relevant exp:...,"['Azure Cloud', 'Java Full Stack Developer', 'Spring Boot', 'React', 'Microservices', 'Oracle', 'cloud-native development', 'Stack']"
Full Stack Developer (React + Java),,25-32.5 Lacs PA ,,Candidate must have the ability to construct web pages with CSS and have worked with Re...,"['Reacts Js', 'Java', 'Spring Boot', 'Full Stack', 'Development', 'Javascript', 'React.js', 'Boot']"
Java Full Stack Developer,,Not disclosed ,,"Procurement, CRM, Search Engines (Good to have). Good to have . Experience with distrib...","['Javascript', 'Java Fullstack', 'AWS', 'MVC Architecture', 'Aws Cloud', 'Spring Boot', 'Microservices', 'Cloud']"
Hiring For Java Full Stack Developer,,20-30 Lacs PA ,,Provide technical guidance and mentorship to junior developers when requiredBachelors d...,"['Core Java', 'Kafka', 'React.Js', 'Stack', 'Hiring', 'For Java', 'Java', 'Full Stack']"
Hiring For Java Full Stack Developer,,20-30 Lacs PA ,,Provide technical guidance and mentorship to junior developers when requiredBachelors d...,"['Core Java', 'Kafka', 'React.Js', 'Core', 'Java', 'Development', 'Full Stack', 'For Java']"
Java Full Stack Developer,,Not disclosed ,,"Role & responsibilities Min 3 years of hands on experience in Core Java, J2EE includin...","['Core Java', 'Hibernate', 'JPA', 'Spring Boot', 'JEE', 'Spring', 'Angular', 'SQL']"
Java Full Stack Developer,,Not disclosed ,,Experienced in 1~2 popular JS frameworks like Angular or React (AngularJS 8+ is preferr...,"['Typescript', 'Javascript', 'Bootstrap', 'Angular', 'NodeJs', 'Stack', 'Full Stack', 'Java']"
Java Full Stack Developer,,Not disclosed ,,Experienced in 1~2 popular JS frameworks like Angular or React (AngularJS 8+ is preferr...,"['TypeScript', 'JavaScript', 'Bootstrap', 'Restful', 'React.Js', 'MySQL', 'Oracle', 'Development']"
Java Full Stack Developer,,Not disclosed ,,"Experience with JavaScript frameworks such as Angular JS, React JS etc. Experience in M...","['Java Fullstack', 'Spring Boot', 'React', 'Angular', 'Microservices', 'Boot', 'Java', 'Development']"
Java Developer,,Not disclosed ,,Proficiency in Java development. . Strong experience in Spring Boot and Microservices a...,"['Java', 'Kafka', 'Spring Boot', 'Microservices', 'SQL', 'Java Development', 'Boot', 'Spring']"
"Job Opportunity : Java Developer - Fullstack, Pune",,Not disclosed ,,Bachelor or master s degree in computer science or software engineering . 5+ years of e...,"['Jenkins', 'Java', 'Hibernate', 'Spring boot', 'SQL', 'CD', 'Docker', 'CI']"
Product based Java Developers- Immediate/ 15 Days Joiners - Bangalore,,25-27.5 Lacs PA ,,"Excellent Coding Skills Advanced Java + Java 8 features, Spring Boot, Spring Framework,...","['Spring Framework', 'Advanced Java + Java 8 features', 'Spring Boot', 'Microservice Architecture', 'REST APIs', 'GIT Source Control', 'Java+', 'Framework']"
Hiring For Java Developer - Gurgaon (WFO),,7-15 Lacs PA ,,Experience - Minimum 4 Years . *** Note - Candidates who are ready to go for Face To F...,"['AWS', 'Java', 'Core Java', 'Spring Boot', 'MVC', 'Bootstrap', 'Development', 'Core']"
Java Developer- Remote,,15-22.5 Lacs PA ,,"We are looking for a Java Developer with expertise in Java 8, Rest API, Hibernate, Spri...","['Springboot Java', 'Java', 'Hibernate', 'Java Development', 'Azure Service Bus', 'Restful API', 'Azure API', 'Azure Repo']"
