job_title,experience,salary,location,job_description,tech_stack
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Analytical skills', 'Performance tuning', 'Debugging', 'Disaster recovery', 'Oracle DBA', 'Windows', 'System development']"
oracle DBA,,Not disclosed ,,,"['Performance tuning', 'RAC', 'Database', 'Oracle DBA', 'Oracle', 'Troubleshooting', 'Performance', 'DBMS']"
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Oracle database', 'Performance tuning', 'query optimization', 'Linux', 'Shell scripting', 'Oracle', 'SLA management']"
Oracle DBA,,Not disclosed ,,,"['Oracle database', 'Analytical skills', 'Performance tuning', 'PDF', 'OEM', 'Oracle DBA', 'Oracle RAC', 'Management']"
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Performance tuning', 'SAN', 'French', 'Linux', 'Windows', 'Troubleshooting', 'Monitoring']"
Oracle DBA,,Not disclosed ,,,"['CVS', 'Log shipping', 'Schema', 'Database', 'Oracle DBA', 'Oracle', 'User management', 'Oracle 10G']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Linux', 'Solaris', 'RAC', 'Oracle DBA', 'Windows', 'Oracle', 'Oracle 11G']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Oracle database', 'Basic', 'RAC', 'Cloud', 'Infrastructure', 'Oracle DBA', 'Windows']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle DBA', 'MSSQL', 'AWS', 'MySQL', 'Oracle RAC', 'Aws Rds Oracle', 'Oracle', 'Administration']"
Oracle DBA,,Not disclosed ,,,"['Backend', 'Front end', 'Data modeling', 'Database', 'Oracle DBA', 'Management', 'Monitoring', 'Physical design']"
Oracle Database Administrator,,Not disclosed ,,,"['Linux', 'MySQL', 'Manager Technology', 'HTML', 'Windows', 'Oracle Database Administrator', 'administration', 'oracle']"
Oracle DBA,,Not disclosed ,,,"['HP-UX', 'Linux', 'Solaris', 'database security', 'Database', 'Scheduling', 'Windows', 'Troubleshooting']"
Oracle DBA,,Not disclosed ,,,"['HP-UX', 'Linux', 'Solaris', 'database security', 'Database', 'Oracle DBA', 'Scheduling', 'Windows']"
Oracle DBA,,Not disclosed ,,,"['People management skills', 'Database management', 'Project management', 'Customer handling', 'Database administration', 'Database migration', 'Oracle DBA', 'Project planning']"
Oracle Database Administrator,,Not disclosed ,,,"['Performance tuning', 'ERP', 'Web application', 'Oracle forms', 'Oracle DBA', 'HTTP', 'Oracle', 'Troubleshooting']"
Oracle Database Administrator,,Not disclosed ,,,"['Administration', 'Change management', 'Production support', 'database security', 'Database administration', 'Troubleshooting', 'Space management', 'System monitoring']"
Oracle Core DBA,,Not disclosed ,,,"['RAC', 'OEM', 'Database migration', 'Oracle DBA', 'Oracle', 'Troubleshooting', 'RMAN', 'database administration']"
Oracle DBA (D),,Not disclosed ,,,"['Computer science', 'Oracle database', 'Analytical skills', 'Performance tuning', 'Database administration', 'Oracle DBA', 'Oracle RAC', 'Management']"
Oracle DBA(Delhi),,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'OEM', 'query', 'Database administration', 'Oracle DBA', 'Oracle RAC', 'Oracle']"
ORACLE DATABASE ADMINISTRATOR,,Not disclosed ,,,"['Performance tuning', 'Security management', 'Database design', 'data integrity', 'Oracle', 'Performance monitoring', 'Oracle Database Administrator', 'Data']"
Oracle DBA,,Not disclosed ,,,"['Oracle Apps', 'Linux', 'Shell scripting', 'Cloud', 'Database', 'PLSQL', 'Oracle DBA', 'Oracle RAC']"
DBA (Database Administrator) - Oracle Database,,Not disclosed ,,,"['Unix', 'Data modeling', 'Weblogic', 'Database administration', 'Oracle DBA', 'Data structures', 'Windows', 'Informatica']"
Oracle Apps DBA,,Not disclosed ,,,"['Unix', 'Oracle database', 'Oracle Apps', 'Cloud Services', 'SAT', 'OTM', 'Oracle DBA', 'Windows']"
Oracle DBA professional,,Not disclosed ,,,"['Database administration', 'Oracle DBA', 'PLSQL', 'Oracle 11G', 'professional', 'DBMS', 'Administration', 'Oracle']"
"Database Administrator DBA MSSQLServer, MYSQL-Oracle",,Not disclosed ,,,"['Unix', 'Performance tuning', 'Linux', 'MySQL', 'Database administration', 'Windows', 'Stored procedures', 'Oracle']"
ORACLE DBA,,Not disclosed ,,,"['Siebel', 'Monitoring tools', 'Kintana', 'Siebel analytics', 'Tools', 'Database', 'Oracle DBA', 'Oracle 11G']"
ORACLE APPS DBA,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Oracle Apps', 'R12', 'ORACLE APPS DBA', 'Architecture', 'RAC', 'Customer handling']"
PostgreSQL + Oracle DBA,,Not disclosed ,,,"['Unix', 'Business process', 'Performance tuning', 'Linux', 'Postgresql', 'MySQL', 'Database administration', 'Oracle DBA']"
Oracle Apps DBA,,Not disclosed ,,,"['Unix', 'Performance tuning', 'server', 'oracle', 'analytical', 'Business analysis', 'administration', 'monitoring']"
Oracle DBA,,Not disclosed ,,,"['SQL Tuning', 'Database administration', 'Database', 'Oracle DBA', 'Oracle', 'RMAN', 'Performance', 'SQL']"
Oracle DBA/DB2,,Not disclosed ,,,"['Database architecture', 'Linux', 'Db2', 'query', 'Database administration', 'Database', 'Oracle DBA', 'PLSQL']"
Oracle DBA,,Not disclosed ,,,"['Database management', 'OEM', 'Oracle DBA', 'Oracle', 'Management', 'DBMS', 'Database administration']"
Oracle DBA Professional,,Not disclosed ,,,"['RAC', 'Consulting', 'Database', 'Manager Technology', 'Oracle DBA', 'Application development', 'DBMS', 'Server configuration']"
Oracle DBA lead,,Not disclosed ,,,"['Database architecture', 'Performance tuning', 'database security', 'Disaster recovery', 'Oracle DBA', 'PLSQL', 'Oracle RAC', 'Troubleshooting']"
Oracle DBA,,Not disclosed ,,,"['Oracle database', 'Linux', 'Oracle fusion middleware', 'Database management', 'Weblogic', 'Oracle DBA', 'PLSQL', 'Windows']"
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Oracle Apps', 'Production support', 'Debugging', 'Toad', 'Oracle', 'Technical support']"
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Change management', 'Linux', 'Data modeling', 'Database design', 'OLAP', 'Oracle']"
L3 Oracle DBA,,Not disclosed ,,,"['SQL queries', 'PSU', 'OEM', 'Database', 'Infrastructure', 'Oracle DBA', 'Oracle RAC', 'Oracle']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Oracle DBA', 'Oracle 11G', 'Oracle Database Administrator', 'administration', 'database administration', 'oracle']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Linux', 'Trend analysis', 'PeopleSoft', 'Database administration', 'Oracle DBA', 'Windows', 'Subject matter expertise']"
Sr . Oracle Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Change management', 'Security management', 'Database design', 'HTML', 'Windows', 'Oracle']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'Log shipping', 'Oracle 9I', 'query optimization', 'RAC', 'Database administration', 'Database', 'Oracle DBA']"
Oracle DBA,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Administration', 'Database management', 'Oracle DBA', 'Management', 'Database Administrator', 'Monitoring']"
Oracle DBA and RDS,,Not disclosed ,,,"['Performance tuning', 'SQL queries', 'Database', 'Oracle DBA', 'Oracle RAC', 'Management', 'AWS', 'Oracle']"
ORACLE DBA,,Not disclosed ,,,"['Aix', 'Linux', 'Export import', 'Database', 'Oracle DBA', 'Oracle RAC', 'Windows', 'Monitoring']"
Oracle DBA,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'DBMS', 'Security', 'Database administration']"
Oracle DBA L1 Developer,,Not disclosed ,,,"['Unix', 'Aix', 'Windows OS', 'Ticketing', 'Linux', 'Db2', 'Solaris', 'Oracle DBA']"
Oracle Apps DBA Support,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'MOB', 'Oracle Apps', 'RAC', 'EBS', 'Cloud', 'Budgeting']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'ERP', 'Change management', 'Ticketing', 'Database', 'Apps DBA', 'Apache']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'SQL Tuning', 'OEM', 'Shell scripting', 'Database administration', 'Troubleshooting', 'Apps DBA']"
oracle apps dba,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'SQL Tuning', 'OEM', 'Shell scripting', 'Database administration', 'Troubleshooting', 'Apps DBA']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'EBS', 'Database administration', 'Data Processor', 'Business intelligence', 'Apps DBA', 'Oracle 11G']"
Oracle Apps DBA,,Not disclosed ,,,"['Patch management', 'Oracle Apps', 'Disaster recovery', 'Database', 'Apache', 'Troubleshooting', 'Licensing', 'Apps DBA']"
Oracle Core DBA,,Not disclosed ,,,"['Database administration', 'Oracle', 'Oracle Core', 'Oracle DBA', 'DBMS', 'Administration', 'Oracle Core Dba', 'Core']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'Architecture', 'EBS', 'Database administration', 'Apps DBA', 'Oracle 11G', 'RMAN']"
Oracle APPS DBA,,Not disclosed ,,,"['Unix', 'Oracle Apps', 'SAP', 'Linux', 'SOA', 'Solaris', 'Weblogic', 'Database administration']"
Oracle Apps Database Administrator,,Not disclosed ,,,"['assembly language', 'Six Sigma', 'PMP', 'JavaScript', 'Real Time Operating Systems', '.NET', 'HTML', 'Oracle']"
Oracle Siebel DBA,,Not disclosed ,,,"['Siebel', 'Database administration', 'Oracle', 'Oracle DBA', 'Administration', 'DBMS']"
Oracle core DBA(M),,Not disclosed ,,,"['Computer science', 'Oracle database', 'Analytical skills', 'Performance tuning', 'OEM', 'Database administration', 'Oracle RAC', 'Management']"
Oracle core DBA,,Not disclosed ,,,"['Computer science', 'Analytical skills', 'Oracle database', 'Performance tuning', 'OEM', 'query', 'Oracle RAC', 'Management']"
Oracle Apps DBA Consultant,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'Weblogic', 'Database', 'Oracle RAC', 'Management', 'Apps DBA', 'Oracle e-business suite']"
Oracle Core DBA,,Not disclosed ,,,"['Performance tuning', 'query optimization', 'Monitoring tools', 'Memory management', 'database security', 'data integrity', 'Database maintenance', 'Database Administrator']"
Oracle Apps DBA,,Not disclosed ,,,"['Oracle database', 'Oracle Apps', 'RAC', 'Database', 'Manual', 'Troubleshooting', 'Apps DBA', 'RMAN']"
Sr. SQL DBA Professional,,Not disclosed ,,,"['Performance tuning', 'Renewable energy', 'Social media', 'SEZ', 'Customer service', 'Database Administrator', 'Troubleshooting', 'Merchandising']"
Database Architect,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'Managed services', 'PDF', 'RDBMS', 'SQL Tuning', 'MySQL', 'JPEG']"
Mssql Database Administrator,,Not disclosed ,,,"['Mssql Dba', 'SQL Server Dba', 'Azure', 'AWS', 'Serv', 'Microsoft Azure', 'SQL DBA', 'SQL Servers']"
REDIS DBA,,Not disclosed ,,,"['GSM', 'Linux', 'Shell scripting', 'System administration', 'production Capacity planning', 'Problem management', 'REDIS DBA', 'Administration']"
Senior Database Administrator,,Not disclosed ,,,"['MYSQL', 'MongoDB', 'Oracle', 'AWS', 'SQL', 'DML', 'DBA', 'DCL scripts']"
Database Administrator,,Not disclosed ,,,"['Database Administration', 'MYSQL', 'MongoDB', 'Oracle', 'AWS', 'Jira', 'SQL', 'Administration']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Production support', 'MySQL', 'Shell scripting', 'PLSQL', 'Oracle', 'Troubleshooting']"
Urgent Opening For Database Administrator Position,,6-8.5 Lacs PA ,,,"['Mssql Dba', 'Postgresql', 'Database Administration', 'MySQL', 'Cassandra', 'MongoDB', 'Administration', 'Positioning']"
Postgres DBA,,Not disclosed ,,,"['Postgresql', 'Postgresql Database Administration', 'Oracle DBA', 'Oracle', 'Administration', 'DBMS', 'Database administration']"
Senior Application Database Administrator,,Not disclosed ,,,"['Disaster recovery', 'Database', 'Oracle DBA', 'Database Administrator', 'Business applications', 'administration', 'database administration', 'oracle']"
Lead Production Database Administrator (Postgres DBA),,Not disclosed ,,,"['Postgres', 'python', 'java', 'postgresql', 'LINUX', 'Mysql', 'workforce management', 'CloudSQ']"
Cassandra Database Administrator,,Not disclosed ,,,"['GCP', 'Cassandra', 'Cassandra Database', 'Mongodb Dba', 'Postgresql', 'MySQL', 'Apache', 'DBMS']"
Database Administrator - PostgreSQL,,Not disclosed ,,,"['DBA', 'Postgresql', 'Database Maintenance', 'Linux', 'Postgresql Database Administration', 'Troubleshooting', 'DBMS', 'Maintenance']"
Senior DBA and Manager IT,,Not disclosed ,,,"['Process improvement', 'Cloud', 'Database administration', 'Sybase Database Administrator', 'Operations', 'AWS', 'SDLC', 'SQL']"
Progress Database Administrator,,Not disclosed ,,,"['Database Administration', 'Progress DBA', 'Unix Administration', 'Administration', 'DBMS', 'Unix', 'Progress 4GL']"
Senior MYSQL DBA Professional,,Not disclosed ,,,"['query optimization', 'Monitoring tools', 'Financial inclusion', 'MySQL', 'Flex', 'Database', 'Database administration', 'Troubleshooting']"
MYSQL DBA Professional,,Not disclosed ,,,"['query optimization', 'Monitoring tools', 'Financial inclusion', 'MySQL', 'Flex', 'Database', 'Database administration', 'Troubleshooting']"
DBA,,Not disclosed ,,,"['Database Administration', 'MySQL', 'MySQL Database Administration', 'Administration', 'DBMS', 'MySQL Database', 'SQL database']"
Strong SQL Server DBA - Remote,,10-20 Lacs PA ,,,"['High Availability', 'Azure', 'Performance Tuning', 'SQL DBA', 'Powershell Scripting', 'SQL Server Security', 'Tsql Development', 'SQL Backup']"
Oracle Pl / sql Developer - Database,,Not disclosed ,,,"['Data migration', 'development', 'it', 'SQL development', 'Oracle PL', 'sql', 'Process Associate', 'Backend']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'C', 'Architecture', 'RAC', 'Oracle DBA', 'RMAN', 'Performance', 'Oracle']"
Oracle DBA professional,,Not disclosed ,,,"['Oracle DBA', 'Lead DBA', 'SQL DBA', 'professional', 'SQL', 'Database administration', 'Oracle']"
Senior Oracle DBA Support,,Not disclosed ,,,"['Production support', 'Export import', 'Shell scripting', 'Oracle DBA', 'PLSQL', 'Toad', 'Oracle', 'User management']"
Oracle Database Administrator,,Not disclosed ,,,"['OCP', 'Administration', 'DBMS', 'Oracle DBA', 'Oracle database', 'Oracle']"
Oracle Database Administrator - Mumbai,,Not disclosed ,,,"['Oracle DBA', 'Oracle', 'Administration', 'DBMS', 'Database administration', 'Oracle database']"
Oracle Application DBA Developer,,Not disclosed ,,,"['SOA', 'ISO', 'Archiving', 'Troubleshooting', 'Load balancing', 'Business solutions', 'Unix shell scripting', 'RMAN']"
Oracle Apps DBA - Administrator,,Not disclosed ,,,"['Unix', 'AIX', 'Oracle Apps', 'SAP', 'Production support', 'Solaris', 'Oracle DBA', 'PLSQL']"
Oracle DBA Consultant,,Not disclosed ,,,"['BPO', 'Payroll', 'Staffing', 'Export import', 'Oracle DBA', 'Oracle', 'golden gate', 'RMAN']"
Oracle DBA Consultant,,Not disclosed ,,,"['BPO', 'Payroll', 'Staffing', 'Export import', 'Oracle DBA', 'Oracle', 'OLTP', 'golden gate']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'RAC', 'OEM', 'MySQL', 'Oracle DBA', 'Management', 'Troubleshooting', 'Oracle 11G']"
ESS/CoreFin/Oracle Apps DBA - L2,,Not disclosed ,,,"['DBA', 'Oracle 19c', 'AIX 7', 'Java', 'Oracle Apps', 'PL/SQL', 'ESS', 'Oracle EBS 12.2.9']"
Openings For Oracle Apps DBA,,3-8 Lacs PA (Including Variable: 100.0%) ,,,"['Oracle Apps Dba', 'Oracle Apps', 'Apps DBA', 'Oracle', 'Database administration', 'Application', 'Oracle DBA']"
Openings For Oracle Apps DBA Freelancers,,"50,000-3 Lacs PA ",,,"['Oracle Apps Dba', 'dba', 'Oracle Apps', 'Oracle', 'Oracle DBA', 'Application', 'Apps DBA', 'Database administration']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Mac OS X', 'Linux', 'RAC', 'Writing', 'Oracle DBA', 'Business Executive']"
Oracle DBA Subject Matter Experts/L3/L4 Support,,Not disclosed ,,,"['RAC', 'Oracle DBA', 'l3', 'oracle', 'subject', 'database administration']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Telecom', 'Automation', 'jQuery', 'Javascript', 'Oracle DBA', 'HTML']"
Oracle DBA professional,,Not disclosed ,,,"['Oracle DBA', 'professional', 'Database administration', 'Oracle']"
Oracle DBA professional,,Not disclosed ,,,"['Performance tuning', 'RAC', 'Export import', 'Oracle DBA', 'Oracle 10G', 'RMAN', 'professional', 'Oracle']"
Job | Urgent requirement For Oracle DBA For Bangalore,,4-7 Lacs PA ,,,"['Oracle DBA', '12C', 'RAC', 'Oracle RAC', 'Oracle Admin', 'RMAN', 'Oracle 10G', 'Administration']"
Senior Oracle DBA Support,,Not disclosed ,,,"['Production support', 'Export import', 'Shell scripting', 'Oracle DBA', 'PLSQL', 'Toad', 'Oracle', 'User management']"
Oracle DBA,,Not disclosed ,,,"['GCP', 'Oracle DBA', 'Oracle', 'RMAN', 'Database administration']"
Oracle DBA,,Not disclosed ,,,"['Aix', 'query optimization', 'Linux', 'Oracle DBA', 'PLSQL', 'Oracle RAC', 'Windows', 'Troubleshooting']"
Oracle RAC DBA,,Not disclosed ,,,"['BPO', 'Payroll', 'Staffing', 'RAC', 'Schema', 'PLSQL', 'Triggers', 'Oracle RAC']"
Oracle APPS DBA,,Not disclosed ,,,"['BPO', 'Oracle Apps', 'Payroll', 'MNC', 'Web technologies', 'Staffing', 'professional services', 'Apps DBA']"
