Profile,job_title,experience,salary,location,job_description,tech_stack
DS,Data Scientist - Python,2-6 Yrs ,Not disclosed ,,"Must Have Skills : Regression, PythonMinimum Qualifying Criteria: 2+ years of relevant ...","[Python, Data Science, Customer Analytics, machine learning algorithms, Marketing Analytics, statistical methods, SQL, Methods]"
DS,Senior Data Scientist,6-10 Yrs ,Not disclosed ,,Should have strong experience in General data science . Should have strong experience i...,"[Training, continuous integration, Data analysis, GIT, Web services, data science, Artificial Intelligence, Machine learning]"
DS,Data Science Lead,8-13 Yrs ,25-35 Lacs PA ,,Exp - 6 to 14 Yrs Location - Bangalore or Hyderabad Position - Permanent Mandatory Skil...,"[Natural Language Processing, Data Science, Time Series, Computer Vision, Python, Tensorflow, Big Data, Ml Algorithms]"
DS,NLP Data Scientist,2-3 Yrs ,Not disclosed ,,Experience / Qualification . 2-3 years of prior NLP experiencePrior experience of build...,"[Basic, Data analysis, Version control, GIT, GCP, Programming, Healthcare, Technology solutions]"
DS,Data Scientist,1-4 Yrs ,Not disclosed ,,Understand business problems and work on the statistical and analytical approach requir...,"[Data analysis, Version control, GIT, data science, GCP, Analytical, Machine learning, Data mining]"
DS,Data Scientist,5-8 Yrs ,Not disclosed ,,"Should be able to work with multiple teams to understand the requirements, designing an...","[Data analysis, Data management, Postgresql, Analytical, Machine learning, Back office, Business intelligence, Analytics]"
DS,Lead - Data Scientist,8-10 Yrs ,Not disclosed ,,"You should also have a business mindset, swift to identify risk situations and opportun...","[Unix, Computer science, Linux, Coding, Machine learning, Customer service, Analytics, SQL]"
DS,Data Scientist,2-6 Yrs ,Not disclosed ,,You should be excited about the idea of solving different data science challenges every...,"[Training, SAN, Data analysis, Backend, data science, Machine learning, Venture capital, Equity]"
DS,Senior Data Scientist,3-5 Yrs ,Not disclosed ,,Graduate-level degree preferred with concentration in a quantitative discipline such as...,"[Computer science, Cloud computing, Operations research, Statistical analysis, data science, Machine learning, Data mining, Analytics]"
DS,Senior Data Scientist,3-8 Yrs ,Not disclosed ,,"Bayesian inference) . Ability and experience in extracting insights from data, and summ...","[data science, Web analytics, Data modeling, Consulting, Intellectual property, Product strategy, Logistics, SQL]"
DS,Sr Data Scientist,5-10 Yrs ,Not disclosed ,,"Masters or equivalent experience in Computer Science, Data Science, Statistics, or a re...","[Data analysis, Data management, Machine learning, SCALA, Data processing, Data quality, Data mining, SQL]"
DS,Staff Battery Data Scientist,3-5 Yrs ,Not disclosed ,,Required Experience and Skills . PhD or master s in computer science (or related fields...,"[C++, Data analysis, SOC, Agile, Perl, Firmware, MATLAB, Analytics]"
DS,Data Scientist - Marketing,4-5 Yrs ,Not disclosed ,,We are looking for an experienced MarketingData Scientist who is not only well-versed i...,"[IT services, Data analysis, Coding, Consulting, Machine learning, Data analytics, Digital marketing, SQL]"
DS,DATA SCIENTIST,2-6 Yrs ,Not disclosed ,,. We are looking for someone with a passion for research and belief in bringing major s...,"[Research, Data]"
DS,Data Scientist,3-5 Yrs ,Not disclosed ,,You should be passionate about working with data sets and be someone who loves to bring...,"[Computer science, Prototype, GIT, Analytical, Machine learning, Information retrieval, Data quality, Forecasting]"
DS,Data Scientist - Analyst,2-5 Yrs ,Not disclosed ,,"Mandatory Skills: Degree / Master s in Data Science, Mathematics, Statistics, or relate...","[data science, GCP, Senior Analyst, Machine learning, Deployment, Mathematics, Predictive analytics, Statistics]"
DS,Senior Lead Data Scientist - SAS & AML,7-10 Yrs ,Not disclosed ,,. An Engineering degree with a specialization in computer science or electronics or a B...,"[SAS, Analytical, Artificial Intelligence, Machine learning, Genetics, data visualization, Information technology, SQL]"
DS,Sr. Data Scientist - Bangalore,5-10 Yrs ,Not disclosed ,,"Model Development: Designing, implementing, and fine-tuning generative models . Expe...","[Data analysis, MIS, Machine learning, Data quality, Natural language processing, data visualization, Operations, Analytics]"
DS,Data Scientist,3-5 Yrs ,Not disclosed ,,"Ability to sift through data, identify critical information, analyze, develop hypothesi...","[Operations research, Simulation, Data management, Analytical, German, Spanish, Continuous improvement, Analytics]"
DS,Data Scientist - Senior Analyst,3-6 Yrs ,Not disclosed ,,"Mandatory Skills: Degree / Master s in Data Science, Mathematics, Statistics, or relate...","[Analyst, data science, GCP, Machine learning, Deployment, Mathematics, Predictive analytics, Statistics]"
DS,Data Scientist/Lead Data Scientist - Academic Operations,2-7 Yrs ,Not disclosed ,,. Own the quality of end to end learning experience for our global flagship programs in...,"[Statistical modeling, Quality improvement, data science, Artificial Intelligence, Machine learning, Open source, Technical support, Analytics]"
DS,Data Scientist,2-4 Yrs ,Not disclosed ,,"Hands on development experience in Python and packages such as NumPy, Sci-Kit Learn and...","[Computer vision, Performance tuning, deep learning, data science, Analytical, Machine learning, Packaging, Data structures]"
DS,Snowflake Data Engineer_Bangalore_Immedaite Joiner,7-12 Yrs ,20-35 Lacs PA ,,"• 6-8 years of hands-on experience in data engineering, data warehousing, data analytic...","[Snowflake, Snowpark, Snowpipe, AWS, Python, Data]"
DS,Data Scientist,2-3 Yrs ,Not disclosed ,,"Skills Required - Python, Modeling, Research, Mongo DB, Statistical Analytics-","[Python, Stream Analytics, MongoDB, Research, Modeling, Data, Analytics, Streams]"
DS,Data Scientist,10-12 Yrs ,Not disclosed ,,"As a Data Scientist specializing in Customer and Marketing Analytics, you will ...","[SAN, customer analytics, Analytical, Predictive modeling, Digital marketing, SQL, Python, Modeling]"
DS,Data Scientist Machine Learning,10-20 Yrs ,Not disclosed ,,"Working closely with the rest of our Analytics team and partnering with our BI team, yo...","[SAN, Data migration, Web services, Medical coding, Analytical, Data mining, Forecasting, Information technology]"
DS,Data Scientist,3-6 Yrs ,Not disclosed ,,Experience converting a business idea into a functional end-2-end AI project . Experien...,"[Product management, Quality monitoring, Machine learning, Radiology, Healthcare, Natural language processing, Data quality, Continuous improvement]"
DS,Lead Data Scientist,10-12 Yrs ,Not disclosed ,,At least 10 years of experience with 7 years of experience as data scientist using AI /...,"[Solution architecture, Data modeling, Machine learning, Data structures, Customer service, application architecture, Open source, MATLAB]"
DS,Data Scientist,7-12 Yrs ,Not disclosed ,,. We are looking for an experienced Data Scientist with hands on experience in statisti...,"[Data analysis, ERP, Analytical, CMMI, Application development, MS Office, Data mining, Operations]"
DS,Data Scientist,2-4 Yrs ,Not disclosed ,,Experience converting a business idea into a functional end-2-end AI project . Experien...,"[Product management, Quality monitoring, Machine learning, Radiology, Healthcare, Natural language processing, Data quality, Continuous improvement]"
DS,Data Scientist,2-4 Yrs ,Not disclosed ,,Experience converting a business idea into a functional end-2-end AI project . Experien...,"[Product management, Quality monitoring, Machine learning, Radiology, Healthcare, Natural language processing, Data quality, Continuous improvement]"
DS,Data Scientist,8-10 Yrs ,Not disclosed ,,Exp in the financial/Banking domain Data Science min 4 yrs. Exp i...,"[IT services, MIN, data science, Finance, Banking, Science, Data]"
DS,Data Scientist,3-4 Yrs ,Not disclosed ,,"The candidate should have a strong background in statistical analysis, data modeling, a...","[IT services, Analytical skills, deep learning, Statistical analysis, Data modeling, Database design, Analytical, Machine learning]"
DS,Data Scientist (Agriculture),4-9 Yrs ,Not disclosed ,,. Educational Qualifications: . Master s degree / Bachelor s degree in Mathematics / St...,"[Computer science, SAN, Analytical, SMS, Data quality, Business intelligence, Business solutions, Analytics]"
DS,Principal Data Scientist,15-17 Yrs ,Not disclosed ,,"Experience with AWS Data and ML Technologies (Sagemaker, Glue, Athena, Redshift) . Qual...","[Product management, Computer science, Simulation, Enterprise applications, Enterprise architecture, Project management, Machine learning, Agile]"
DS,Senior Data Scientist,4-8 Yrs ,Not disclosed ,,Job location Chennai /Bangalore [Work from office ] Regular ShiftsPreferred candidate p...,"[Python, Xgboost, Credit Risk, Model Building, Machine Learning, Ml Algorithms, Model Development, Random Forest]"
DS,Senior Data Scientist,5-8 Yrs ,Not disclosed ,,Be adaptable and willing to shift focus when necessary to achieve rapid progress Profic...,"[SAN, Data analysis, Publishing, GIT, MySQL, Customer retention, Scheduling, Data mining]"
DS,Data Scientist 3 - DS3,4-6 Yrs ,Not disclosed ,,"Requirements: . Bachelors or Master s degree in Computer Science, Statistics or Mathema...","[Unix, Linux, Coding, Machine learning, Customer service, Analytics, SQL, Python]"
DS,Senior Data Scientist - Data and Analytics,7-10 Yrs ,Not disclosed ,,Prior experience with AWS Glue or Databricks and Redshift or Snowflake is a must THE QU...,"[Data analysis, Financial inclusion, Analytical, Data collection, Database administration, Agile, Analytics, Monitoring]"
DS,Data Scientist,2-7 Yrs ,Not disclosed ,,. Extensive experience in applying state-of-the-art supervised and unsupervised machine...,"[Coding, Project management, Process improvement, Machine learning, Data collection, SIP, Stakeholder management, Release management]"
DS,Data Scientist - II,3-6 Yrs ,Not disclosed ,,AI Data Scientist is a technical job that uses machine learning techniques to automat...,"[Computer science, Business services, Data analysis, Business analytics, Machine learning, Actuarial, Risk management, Portfolio management]"
DS,Senior Data Scientist,3-5 Yrs ,Not disclosed ,,". Proficiency in Python and data science libraries (e.g., pandas, numpy, scikit-learn) ...","[Data analysis, data science, Machine learning, Hypothesis Testing, Predictive modeling, Data quality, Regression analysis, data visualization]"
DS,Senior Data Scientist - Simulation,6-10 Yrs ,Not disclosed ,,Roles and Responsibilities- Brainstorming with Lob (lines of business) representatives ...,"[Data Science, Azure Cloud, Artificial Intelligence, Simulink, AWS Cloud, Python, Matlab, Simulation]"
DS,Senior Data Scientist - Simulation,5-10 Yrs ,Not disclosed ,,Working experience with public cloud (AWS or Azure) is desirable,"[Data Science, Azure, Simulink, AWS, Matlab, Python, Software engineering, Simulation]"
DS,Principal Data Scientist | Machine Learning | NLP,5-10 Yrs ,Not disclosed ,,#NAME?,"[NLP, Machine Learning, panda, Rnn, Explanable ai, Data Scientist, Matplot lib, LLM Lstm]"
DS,Data Scientist,3-5 Yrs ,Not disclosed ,,Job Role : Data Scientist - IIPlease apply only if you are working in IT product compan...,"[Data Science, NLP, Machine learning, taxonomy building, Multi text learning, data mining, information retrieval, Keras]"
DS,Lead Data Scientist - Merchandising,5-10 Yrs ,Not disclosed ,,Graduates in Computer Science from esteemed engineering institutes with a minimum of 5 ...,"[Consulting, Machine learning, Agile, Business solutions, Merchandising, Analytics, CRM, SQL]"
DS,Data Scientist - Marketing / Campaign,4-5 Yrs ,Not disclosed ,,"Requirements . Bachelors or Masters degree in a relevant field (e.g., Data Science, Sta...","[IT services, Data analysis, Coding, Consulting, Customer retention, power bi, Forecasting, CRM]"
DS,Senior Data Scientist,7-9 Yrs ,Not disclosed ,,. 7+ years of experience working with real world data in a professional environmentExpe...,"[Claims, Data management, Analytical, Pharma, Clinical research, Healthcare, Public health, Analytics]"
DS,Data Scientist,2-5 Yrs ,Not disclosed ,,"The ideal candidate should have experience of working with . large data sets, using sta...","[Computer science, deep learning, Image processing, qlik sense, Time series analysis, Machine learning, Hypothesis Testing, data visualization]"
DS,"Data Scientist - Recommendation, Content Science",2-6 Yrs ,Not disclosed ,,"Recommendation Systems: Improve the homepage user experience, autoplay experience using...","[Data Science, Recommender Systems, Natural Language Processing, Machine Learning, Languages, System, Process, Science]"
DS,Lead Data Scientist,6-10 Yrs ,Not disclosed ,,"Bachelor s degree in a quantitative discipline, preferably Computer Science master s de...","[Supply chain, Product management, data science, Project management, Analytical, Consulting, Management consulting, Machine learning]"
DS,Data Scientist - AI,3-8 Yrs ,Not disclosed ,,Responsibilities:Performing all technical development for assigned applications includ...,"[Python, Image Classification, Deep Learning/Machine Learning, Object Detection, Image processing, rest API, OpenCV, Keras/PyTorch/Tensorflow]"
DS,Senior Data Scientist,7-12 Yrs ,Not disclosed ,,"Bachelor s or master s degree in computer science, Statistics, Mathematics, or a relate...","[Computer science, Analytical, Machine learning, SCALA, Predictive modeling, data privacy, data visualization, Data mining]"
DS,Lead Data Scientist,7-12 Yrs ,Not disclosed ,,Candidate profile . 7+ years in the Industry with experience in building Machine learni...,"[Computer science, Analytical, Machine learning, Predictive modeling, Data mining, Business solutions, Information technology, Financial services]"
DS,Data Scientist,3-8 Yrs ,Not disclosed ,,"Bachelor s or Master s degree in Statistics, Mathematics, Quantitative Analysis, Comput...","[Computer science, Data analysis, SAS, MIS, Analytical, Research, Information technology, Analytics]"
DS,Data Scientist,3-8 Yrs ,Not disclosed ,,"We are looking for highly talented Data Scientist to join our team in Bengaluru, Ind...","[Computer science, Data analysis, SAS, data science, MIS, Analytical, Data analytics, Information technology]"
DS,Lead Data Scientist,1-3 Yrs ,Not disclosed ,,"Requirements: . Bachelors degree in Computer Science, Statistics, Mathematics, or a rel...","[Supply chain, Product management, Data analysis, Data modeling, Project management, Analytical, Consulting, Management consulting]"
DS,Data Scientist (Clinical Consultant/Clinical Data Scientist),3-8 Yrs ,Not disclosed ,,". What you need. 5+ years of experience in clinical coding, coding guidelines, protocol...","[Claims, Data management, Coding, Analytical, Pharma, Clinical research, Healthcare, Public health]"
DS,Data Scientist,7-9 Yrs ,Not disclosed ,,". A bachelor s degree, or MSc degree in applied mathematics or statistics. 5+ years of ...","[Machine learning, Data collection, Programming, data visualization, Data mining, Risk management, MATLAB, Statistics]"
DS,Data Scientist,5-10 Yrs ,Not disclosed ,,. 3 - 5 years of professional experience. 5+ years of programming in PythonC++ (include...,"[Data analysis, C++, Coding, Analytical, Data collection, Data quality, Medical insurance, Analytics]"
